game_id,nba_game_id,game_date,season,season_type,home_score,away_score,home_team_id,away_team_id,home_team,away_team,home_avg_points,home_off_rating,home_def_rating,home_pace,home_fg_pct,home_fg3_pct,home_3pt_rate,home_win_pct,home_home_avg_pts,home_home_avg_pts_allowed,away_avg_points,away_off_rating,away_def_rating,away_pace,away_fg_pct,away_fg3_pct,away_3pt_rate,away_win_pct,away_away_avg_pts,away_away_avg_pts_allowed,pace_differential,home_rest_days,away_rest_days,rest_advantage,home_back_to_back,away_back_to_back,h2h_home_avg_score,h2h_away_avg_score,h2h_home_win_pct,h2h_games_count
1826,0022400626,2025-01-23,2024-25,Regular Season,132,123,7,22,DEN,SAC,120.6,122.48,110.23,97.67,0.5177,0.3984,1.0,0.8,121.6,,123.4,119.49,110.8,101.5,0.4775,0.3741,1.0,0.9,120.5,,3.83,2,9,-7,0,0,113.6,117.0,0.4,5
1827,0022400983,2025-01-23,2024-25,Regular Season,110,93,10,28,LAC,WAS,111.9,112.01,104.47,98.74,0.4848,0.341,1.0,0.5,115.67,,104.4,103.29,121.72,101.3,0.417,0.3388,1.0,0.0,102.0,,2.56,1,2,-1,1,0,128.66666666666666,106.66666666666667,1.0,3
1822,0022400625,2025-01-23,2024-25,Regular Season,115,121,24,6,OKC,DAL,120.6,119.59,105.3,100.75,0.4967,0.4043,1.0,0.8,121.2,,110.2,111.26,114.16,99.15,0.4553,0.3272,1.0,0.3,108.33,,1.6,1,3,-2,1,0,113.0,110.61538461538461,0.46153846153846156,13
1818,0022400630,2025-01-24,2024-25,Regular Season,97,102,30,21,CHA,POR,110.1,108.57,110.89,100.63,0.4358,0.3347,1.0,0.4,106.75,,107.9,110.46,113.56,98.0,0.461,0.3556,1.0,0.4,112.4,,2.63,4,1,3,0,1,89.5,84.5,0.5,2
1817,0022400631,2025-01-24,2024-25,Regular Season,132,129,19,3,PHI,CLE,108.6,112.04,119.66,95.98,0.4556,0.3584,1.0,0.2,108.8,,119.4,119.68,115.7,99.65,0.4719,0.3544,1.0,0.7,121.4,,3.67,9,2,7,0,0,110.83333333333333,116.16666666666667,0.3333333333333333,6
1819,0022400632,2025-01-24,2024-25,Regular Season,139,126,27,4,MEM,NOP,123.4,119.79,115.05,102.8,0.4933,0.3788,1.0,0.6,118.5,,117.8,116.65,113.51,99.98,0.4473,0.3751,1.0,0.7,117.75,,2.82,2,10,-8,0,0,114.0,111.4,0.8,5
1807,0022400645,2025-01-25,2024-25,Regular Season,119,109,20,28,PHX,WAS,114.2,115.58,112.78,98.8,0.4976,0.3716,1.0,0.7,119.0,,103.9,102.33,121.08,101.85,0.4083,0.3359,1.0,0.0,100.5,,3.05,13,2,11,0,0,127.33333333333333,114.33333333333333,1.0,3
1805,0022400633,2025-01-25,2024-25,Regular Season,98,136,23,23,SAS,SAS,116.1,114.55,114.42,100.47,0.4693,0.3508,1.0,0.4,120.0,,116.1,114.55,114.42,100.47,0.4693,0.3508,1.0,0.4,112.2,,0.0,2,2,0,0,0,125.0,125.0,0.5,2
1803,0022400642,2025-01-25,2024-25,Regular Season,97,109,5,19,CHI,PHI,113.4,111.23,115.17,101.6,0.4591,0.3531,1.0,0.3,116.83,,109.5,113.64,123.48,95.48,0.455,0.3747,1.0,0.2,104.75,,6.12,8,4,4,0,0,102.5,103.5,0.5,4
1804,0022400636,2025-01-25,2024-25,Regular Season,97,106,15,12,BKN,MIA,99.3,101.89,117.41,96.12,0.4115,0.3059,1.0,0.1,94.0,,109.8,110.55,112.45,97.5,0.4523,0.3531,1.0,0.4,107.14,,1.38,3,2,1,0,0,104.25,106.25,0.25,4
1806,0022400634,2025-01-25,2024-25,Regular Season,133,104,14,7,MIN,DEN,113.0,116.65,112.32,96.85,0.4629,0.3996,1.0,0.7,116.25,,121.6,123.07,111.22,98.9,0.5227,0.4032,1.0,0.8,119.0,,2.05,7,6,1,0,0,106.18181818181819,102.54545454545455,0.5454545454545454,11
1808,0022400638,2025-01-25,2024-25,Regular Season,121,113,17,29,ORL,DET,95.3,100.5,113.42,95.0,0.4043,0.2726,1.0,0.2,95.0,,114.3,114.29,109.49,100.05,0.4772,0.3718,1.0,0.7,114.5,,5.05,2,3,-1,0,0,111.0,99.16666666666667,0.8333333333333334,6
1809,0022400639,2025-01-25,2024-25,Regular Season,94,117,1,25,ATL,TOR,113.0,109.41,113.84,102.47,0.4465,0.3304,1.0,0.4,115.0,,109.6,113.25,117.17,97.0,0.5021,0.3804,1.0,0.4,114.4,,5.47,2,2,0,0,0,125.83333333333333,119.33333333333333,0.5,6
1810,0022400641,2025-01-25,2024-25,Regular Season,143,120,16,22,NYK,SAC,113.4,115.78,116.31,96.73,0.4787,0.3262,1.0,0.5,112.0,,124.4,119.04,111.88,102.75,0.4726,0.3817,1.0,0.8,121.0,,6.02,5,2,3,0,0,109.0,100.0,1.0,2
1812,0022400640,2025-01-25,2024-25,Regular Season,131,135,3,9,CLE,HOU,118.9,119.57,117.17,99.3,0.4688,0.365,1.0,0.6,117.4,,116.4,118.58,115.08,98.1,0.4613,0.3907,1.0,0.7,126.8,,1.2,5,7,-2,0,0,115.33333333333333,118.66666666666667,0.3333333333333333,3
1813,0022400643,2025-01-25,2024-25,Regular Season,125,103,27,26,MEM,UTA,124.0,121.63,114.63,102.0,0.5004,0.3781,1.0,0.7,122.6,,114.0,112.03,111.74,99.66,0.4523,0.339,1.0,0.3,117.17,,2.34,1,3,-2,1,0,115.5,107.5,1.0,2
1814,0022400637,2025-01-25,2024-25,Regular Season,123,92,30,4,CHA,NOP,110.4,109.18,110.92,100.28,0.4371,0.3313,1.0,0.4,107.5,,117.2,116.43,115.67,99.73,0.4515,0.3724,1.0,0.6,119.4,,0.55,1,1,0,1,1,109.5,122.0,0.0,2
1815,0022400644,2025-01-25,2024-25,Regular Season,108,118,8,11,GSW,LAL,107.2,110.92,118.36,96.55,0.4365,0.3562,1.0,0.3,107.0,,109.6,115.27,113.36,95.3,0.4769,0.3679,1.0,0.6,104.67,,1.25,2,6,-4,0,0,129.4,122.2,0.6,5
1811,0022400635,2025-01-25,2024-25,Regular Season,107,122,6,2,DAL,BOS,110.1,111.39,112.55,98.95,0.465,0.3451,1.0,0.4,109.17,,109.8,111.85,110.18,96.26,0.4386,0.3335,1.0,0.5,107.5,,2.69,3,2,1,0,0,102.28571428571429,109.28571428571429,0.14285714285714285,7
1816,0022400646,2025-01-25,2024-25,Regular Season,127,117,10,13,LAC,MIL,113.1,112.69,101.57,99.29,0.4834,0.3408,1.0,0.6,114.86,,119.6,119.25,108.64,100.15,0.506,0.4131,1.0,0.8,114.33,,0.86,2,13,-11,0,0,111.5,118.5,0.0,2
1802,0022400647,2025-01-26,2024-25,Regular Season,108,118,21,24,POR,OKC,106.6,109.36,111.5,97.85,0.4482,0.3388,1.0,0.5,103.4,,120.4,119.16,106.46,100.95,0.4932,0.3929,1.0,0.7,120.0,,3.1,7,9,-2,0,0,101.66666666666667,126.33333333333333,0.0,6
1799,0022400651,2025-01-27,2024-25,Regular Season,96,110,15,22,BKN,SAC,99.1,101.37,116.21,96.47,0.4072,0.3106,1.0,0.1,93.5,,122.6,117.67,113.43,102.35,0.4715,0.3759,1.0,0.7,120.83,,5.88,2,2,0,0,0,101.0,113.66666666666667,0.3333333333333333,3
1800,0022400657,2025-01-27,2024-25,Regular Season,130,108,6,28,DAL,WAS,110.4,112.61,113.56,98.2,0.4685,0.3454,1.0,0.4,108.86,,103.6,102.03,119.6,101.8,0.4089,0.3423,1.0,0.0,101.71,,3.6,2,2,0,0,0,126.33333333333333,107.33333333333333,1.0,3
1793,0022400650,2025-01-27,2024-25,Regular Season,112,114,2,9,BOS,HOU,112.8,114.82,110.5,96.26,0.4448,0.3524,1.0,0.6,113.25,,121.3,122.47,115.79,99.25,0.4798,0.4093,1.0,0.8,128.17,,2.99,9,2,7,0,0,123.33333333333333,102.0,1.0,3
1791,0022400649,2025-01-27,2024-25,Regular Season,110,91,3,29,CLE,DET,120.5,121.17,120.34,99.25,0.4726,0.3737,1.0,0.5,120.6,,113.7,113.58,110.63,100.3,0.4753,0.3776,1.0,0.6,114.2,,1.05,2,2,0,0,0,113.8,104.6,1.0,5
1790,0022400653,2025-01-27,2024-25,Regular Season,143,106,16,27,NYK,MEM,115.1,117.75,114.85,96.43,0.4787,0.3467,1.0,0.6,115.88,,125.2,122.58,112.61,102.2,0.4993,0.3816,1.0,0.8,128.5,,5.77,2,10,-8,0,0,114.5,103.5,1.0,2
1801,0022400654,2025-01-27,2024-25,Regular Season,113,104,25,4,TOR,NOP,111.6,112.99,114.01,99.0,0.5013,0.3826,1.0,0.5,106.75,,115.4,114.32,118.07,99.93,0.4485,0.3615,1.0,0.5,115.8,,0.93,6,2,4,0,0,105.66666666666667,123.33333333333333,0.3333333333333333,3
1798,0022400648,2025-01-27,2024-25,Regular Season,107,112,30,11,CHA,LAL,111.9,112.01,109.85,100.05,0.4455,0.35,1.0,0.5,111.25,,110.0,115.68,113.68,95.25,0.4859,0.3675,1.0,0.6,108.0,,4.8,2,2,0,0,0,115.0,128.5,0.0,2
1792,0022400652,2025-01-27,2024-25,Regular Season,125,119,12,17,MIA,ORL,108.6,111.2,111.75,97.7,0.4544,0.3733,1.0,0.5,116.0,,98.2,102.77,113.9,95.45,0.4168,0.2883,1.0,0.3,95.75,,2.25,6,6,0,0,0,103.14285714285714,103.85714285714286,0.5714285714285714,7
1794,0022400658,2025-01-27,2024-25,Regular Season,110,125,26,13,UTA,MIL,110.7,109.15,114.28,99.46,0.4427,0.3232,1.0,0.2,109.25,,121.1,120.51,110.47,100.4,0.5096,0.4185,1.0,0.8,115.0,,0.94,12,2,10,0,0,118.33333333333333,115.66666666666667,0.6666666666666666,3
1795,0022400655,2025-01-27,2024-25,Regular Season,129,121,5,7,CHI,DEN,111.7,109.67,115.39,101.4,0.4584,0.3514,1.0,0.2,114.0,,121.4,122.4,112.23,99.3,0.5256,0.3987,1.0,0.8,116.0,,2.1,2,2,0,0,0,106.0,114.0,0.0,1
1797,0022400659,2025-01-27,2024-25,Regular Season,111,109,20,10,PHX,LAC,115.2,116.25,113.37,99.15,0.4914,0.3589,1.0,0.7,119.0,,112.7,113.32,103.38,98.49,0.4736,0.3371,1.0,0.6,109.0,,0.66,2,11,-9,0,0,115.0,119.0,0.5,6
1796,0022400656,2025-01-27,2024-25,Regular Season,100,92,14,1,MIN,ATL,115.5,118.83,111.77,97.15,0.4741,0.4053,1.0,0.7,122.5,,112.2,107.83,112.34,103.52,0.4448,0.3425,1.0,0.4,113.83,,6.37,2,7,-5,0,0,106.5,111.5,0.5,2
1786,0022400662,2025-01-28,2024-25,Regular Season,125,112,21,13,POR,MIL,105.5,107.93,113.18,98.05,0.4344,0.3477,1.0,0.4,104.17,,120.8,120.71,111.48,100.0,0.5128,0.4038,1.0,0.8,114.25,,1.95,2,1,1,0,1,108.66666666666667,108.66666666666667,0.6666666666666666,3
1787,0022400661,2025-01-28,2024-25,Regular Season,114,103,8,26,GSW,UTA,108.1,112.07,117.62,96.3,0.4369,0.3567,1.0,0.3,108.8,,111.2,109.55,117.43,99.61,0.4356,0.3221,1.0,0.1,113.0,,3.31,3,3,0,0,0,127.4,111.2,1.0,5
1788,0022400532,2025-01-28,2024-25,Regular Season,96,100,1,9,ATL,HOU,110.9,107.21,110.44,102.67,0.4411,0.3356,1.0,0.4,109.75,,120.8,121.8,115.2,99.4,0.4769,0.4158,1.0,0.8,126.14,,3.27,3,1,2,0,1,128.0,120.0,1.0,2
1789,0022400660,2025-01-28,2024-25,Regular Season,118,104,19,11,PHI,LAL,110.5,114.12,121.64,96.03,0.4616,0.3661,1.0,0.3,115.4,,109.3,115.33,114.63,94.9,0.4882,0.3456,1.0,0.6,108.8,,1.13,4,1,3,0,1,112.66666666666667,103.66666666666667,0.3333333333333333,3
1777,0022400672,2025-01-29,2024-25,Regular Season,113,121,20,14,PHX,MIN,115.9,117.63,113.33,98.6,0.4961,0.3815,1.0,0.8,117.4,,115.1,118.12,110.7,97.6,0.4709,0.4012,1.0,0.7,112.2,,1.0,2,7,-5,0,0,110.625,112.625,0.375,8
1776,0022400673,2025-01-29,2024-25,Regular Season,116,109,8,24,GSW,OKC,109.7,113.61,116.46,96.35,0.4352,0.3634,1.0,0.4,112.0,,121.7,121.0,108.35,100.65,0.4956,0.3841,1.0,0.7,119.67,,4.3,1,3,-2,1,0,119.2,123.4,0.2,5
1784,0022400671,2025-01-29,2024-25,Regular Season,116,128,23,10,SAS,LAC,113.7,111.84,118.97,100.82,0.4615,0.3627,1.0,0.3,115.2,,113.0,113.51,103.81,98.49,0.4814,0.3341,1.0,0.6,110.0,,2.33,4,2,2,0,0,106.75,108.0,0.25,4
1783,0022400666,2025-01-29,2024-25,Regular Season,122,100,2,5,BOS,CHI,112.2,114.31,111.35,96.21,0.4436,0.3566,1.0,0.5,113.0,,113.3,110.76,114.04,101.85,0.4572,0.3624,1.0,0.3,106.67,,5.64,2,6,-4,0,0,124.33333333333333,111.0,0.8333333333333334,6
1779,0022400664,2025-01-29,2024-25,Regular Season,133,119,18,29,IND,DET,117.3,117.83,107.87,99.6,0.4945,0.3678,1.0,0.8,119.0,,111.0,111.0,110.36,100.1,0.4691,0.3705,1.0,0.5,110.33,,0.5,11,2,9,0,0,121.42857142857143,113.28571428571429,0.8571428571428571,7
1781,0022400663,2025-01-29,2024-25,Regular Season,83,104,30,15,CHA,BKN,113.2,113.67,111.64,99.75,0.449,0.3589,1.0,0.5,110.4,,98.9,101.48,116.14,96.22,0.4054,0.3051,1.0,0.1,102.83,,3.53,2,10,-8,0,0,118.0,114.33333333333333,0.6666666666666666,3
1780,0022400667,2025-01-29,2024-25,Regular Season,106,126,12,3,MIA,CLE,109.7,110.46,112.17,97.38,0.4593,0.3699,1.0,0.5,118.25,,118.6,119.86,117.72,98.75,0.4644,0.3593,1.0,0.5,120.4,,1.37,2,5,-3,0,0,115.6,101.6,0.8,5
1782,0022400668,2025-01-29,2024-25,Regular Season,122,112,16,7,NYK,DEN,120.0,120.78,113.63,97.93,0.4862,0.3671,1.0,0.7,122.0,,120.9,121.09,113.78,100.1,0.5225,0.3723,1.0,0.7,116.83,,2.17,2,2,0,0,0,122.33333333333333,105.0,0.6666666666666666,3
1775,0022400669,2025-01-29,2024-25,Regular Season,117,104,19,22,PHI,SAC,111.4,114.07,120.84,96.83,0.4634,0.3644,1.0,0.3,117.2,,120.7,116.47,113.65,101.8,0.4747,0.3638,1.0,0.7,117.67,,4.97,1,2,-1,1,0,105.0,104.66666666666667,0.3333333333333333,3
1778,0022400670,2025-01-29,2024-25,Regular Season,136,137,4,6,NOP,DAL,116.1,114.32,118.32,100.58,0.4551,0.3536,1.0,0.5,119.5,,111.6,113.05,114.15,98.75,0.4695,0.3424,1.0,0.4,114.0,,1.83,9,6,3,0,0,115.8,118.2,0.6,5
1785,0022400665,2025-01-29,2024-25,Regular Season,82,106,28,25,WAS,TOR,104.1,101.74,121.02,102.45,0.4058,0.3287,1.0,0.0,108.0,,112.5,113.65,111.58,99.15,0.4992,0.3842,1.0,0.6,114.83,,3.3,13,4,9,0,0,112.0,123.66666666666667,0.3333333333333333,3
1774,0022400678,2025-01-30,2024-25,Regular Season,119,90,21,17,POR,ORL,106.9,109.49,112.67,98.0,0.4436,0.3462,1.0,0.5,107.14,,99.8,102.08,114.83,95.58,0.4127,0.2887,1.0,0.2,99.75,,2.42,2,3,-1,0,0,102.0,91.5,0.5,2
1770,0022400674,2025-01-30,2024-25,Regular Season,96,134,28,11,WAS,LAL,101.8,100.28,118.7,101.65,0.4049,0.3063,1.0,0.0,101.5,,108.2,113.23,113.63,95.65,0.4909,0.3315,1.0,0.6,106.6,,6.0,1,2,-1,1,0,113.0,123.33333333333333,0.0,3
1772,0022400675,2025-01-30,2024-25,Regular Season,137,115,3,1,CLE,ATL,118.0,119.38,115.77,98.65,0.4656,0.3503,1.0,0.5,113.0,,108.1,104.34,108.36,102.72,0.4335,0.3181,1.0,0.3,109.2,,4.07,3,3,0,0,0,116.16666666666667,113.83333333333333,0.5,6
1771,0022400677,2025-01-30,2024-25,Regular Season,113,138,26,14,UTA,MIN,109.4,108.41,116.9,99.11,0.4452,0.3133,1.0,0.1,106.5,,116.8,119.29,112.66,98.1,0.4869,0.4107,1.0,0.7,115.6,,1.01,3,1,2,0,1,98.0,111.33333333333333,0.0,3
1773,0022400676,2025-01-30,2024-25,Regular Season,120,119,27,9,MEM,HOU,123.9,121.24,116.16,102.3,0.4989,0.3848,1.0,0.7,123.8,,117.3,118.2,113.3,99.6,0.4722,0.3996,1.0,0.8,121.14,,2.7,5,2,3,0,0,107.57142857142857,115.85714285714286,0.14285714285714285,7
1766,0022400685,2025-01-31,2024-25,Regular Season,105,130,8,20,GSW,PHX,110.6,114.07,116.42,96.8,0.4385,0.365,1.0,0.4,112.67,,114.9,116.35,113.94,98.7,0.4891,0.3796,1.0,0.7,114.4,,1.9,2,9,-7,0,0,111.6,114.4,0.4,5
1765,0022400684,2025-01-31,2024-25,Regular Season,144,118,23,13,SAS,MIL,114.0,112.14,120.64,100.87,0.4633,0.3599,1.0,0.2,115.33,,119.9,120.04,113.76,99.8,0.5156,0.39,1.0,0.7,113.8,,1.07,2,3,-1,0,0,115.0,126.0,0.0,3
1763,0022400679,2025-01-31,2024-25,Regular Season,104,112,30,10,CHA,LAC,111.0,112.28,111.57,98.85,0.4409,0.3518,1.0,0.5,105.83,,115.5,115.67,102.68,98.69,0.4966,0.3552,1.0,0.7,118.33,,0.16,2,2,0,0,0,111.0,121.5,0.0,2
1764,0022400680,2025-01-31,2024-25,Regular Season,117,102,29,6,DET,DAL,111.6,111.01,113.19,100.65,0.4662,0.3653,1.0,0.4,112.0,,113.6,114.28,116.02,99.3,0.4782,0.3556,1.0,0.3,119.75,,1.35,13,2,11,0,0,115.5,115.5,0.5,2
1768,0022400681,2025-01-31,2024-25,Regular Season,134,137,19,7,PHI,DEN,111.6,114.66,119.24,96.53,0.4696,0.369,1.0,0.4,117.6,,119.7,120.12,115.81,99.85,0.5196,0.3705,1.0,0.6,116.14,,3.32,2,2,0,0,0,113.33333333333333,125.33333333333333,0.3333333333333333,3
1767,0022400682,2025-01-31,2024-25,Regular Season,106,122,25,5,TOR,CHI,113.3,114.15,108.33,99.35,0.4975,0.3812,1.0,0.7,109.0,,109.5,107.33,116.0,101.6,0.4416,0.3461,1.0,0.2,105.0,,2.25,4,2,2,0,0,117.5,113.25,0.5,4
1769,0022400683,2025-01-31,2024-25,Regular Season,116,118,4,2,NOP,BOS,119.7,116.65,118.69,101.68,0.4638,0.3696,1.0,0.6,128.5,,114.7,116.47,109.66,96.51,0.4502,0.3707,1.0,0.6,111.4,,5.17,2,6,-4,0,0,107.66666666666667,114.0,0.0,3
1755,0022400693,2025-02-01,2024-25,Regular Season,103,105,23,12,SAS,MIA,117.3,115.9,120.91,101.3,0.4729,0.3808,1.0,0.3,120.83,,110.6,111.4,115.82,97.33,0.4667,0.3768,1.0,0.4,105.4,,3.97,1,7,-6,1,0,105.5,122.0,0.0,2
1754,0022400690,2025-02-01,2024-25,Regular Season,103,105,14,28,MIN,WAS,118.1,121.72,111.98,97.4,0.4901,0.4255,1.0,0.8,116.25,,101.9,100.64,119.14,101.25,0.4031,0.3094,1.0,0.0,102.0,,3.85,5,5,0,0,0,122.66666666666667,111.33333333333333,1.0,3
1758,0022400688,2025-02-01,2024-25,Regular Season,104,107,30,7,CHA,DEN,109.9,111.4,112.82,98.55,0.4459,0.3474,1.0,0.4,104.0,,122.2,122.41,118.69,100.15,0.5366,0.4008,1.0,0.6,119.71,,1.6,1,1,0,1,1,94.0,106.5,0.0,2
1762,0022400691,2025-02-01,2024-25,Regular Season,144,110,24,22,OKC,SAC,120.4,119.59,107.07,100.7,0.4827,0.3717,1.0,0.7,124.75,,118.8,116.82,115.8,101.7,0.4774,0.354,1.0,0.6,115.71,,1.0,9,3,6,0,0,123.0,113.75,0.75,4
1761,0022400694,2025-02-01,2024-25,Regular Season,127,108,21,20,POR,PHX,109.0,112.61,110.18,97.4,0.4583,0.3653,1.0,0.6,110.14,,116.5,116.6,112.76,99.75,0.4941,0.3932,1.0,0.7,117.0,,2.35,2,1,1,0,1,104.33333333333333,113.16666666666667,0.16666666666666666,6
1760,0022400686,2025-02-01,2024-25,Regular Season,132,127,18,1,IND,ATL,118.0,118.01,108.4,100.05,0.5034,0.3803,1.0,0.8,120.4,,108.1,103.75,108.85,103.32,0.4303,0.3045,1.0,0.3,109.2,,3.27,3,2,1,0,0,147.5,122.75,1.0,4
1759,0022400689,2025-02-01,2024-25,Regular Season,98,110,9,15,HOU,BKN,117.3,118.9,114.48,99.0,0.4728,0.402,1.0,0.7,108.33,,98.8,102.62,113.08,95.12,0.412,0.3053,1.0,0.2,102.67,,3.88,10,3,7,0,0,108.0,103.5,0.5,2
1757,0022400687,2025-02-01,2024-25,Regular Season,113,99,26,17,UTA,ORL,111.5,110.7,121.48,98.96,0.456,0.3239,1.0,0.1,111.75,,99.9,102.29,116.75,95.43,0.4168,0.2829,1.0,0.2,97.8,,3.53,2,2,0,0,0,106.0,103.5,0.5,2
1756,0022400692,2025-02-01,2024-25,Regular Season,112,128,16,11,NYK,LAL,121.0,121.31,114.62,98.33,0.4901,0.3719,1.0,0.7,123.25,,111.9,116.18,110.12,96.55,0.5,0.347,1.0,0.7,114.0,,1.78,3,2,1,0,0,109.5,111.0,0.5,2
1752,0022400698,2025-02-02,2024-25,Regular Season,110,118,19,2,PHI,BOS,115.1,117.3,121.78,97.28,0.4794,0.3801,1.0,0.4,120.33,,114.5,116.05,109.03,96.76,0.4566,0.3802,1.0,0.6,112.5,,0.52,2,2,0,0,0,110.75,118.25,0.25,4
1751,0022400697,2025-02-02,2024-25,Regular Season,115,108,25,10,TOR,LAC,111.3,111.66,106.8,99.75,0.4803,0.3693,1.0,0.7,108.4,,115.8,116.32,103.39,98.49,0.5025,0.3584,1.0,0.7,116.75,,1.26,2,2,0,0,0,110.0,119.33333333333333,0.0,3
1750,0022400696,2025-02-02,2024-25,Regular Season,144,101,3,6,CLE,DAL,122.4,123.19,116.13,99.05,0.484,0.3568,1.0,0.6,124.0,,113.7,114.39,116.53,99.3,0.4795,0.3536,1.0,0.3,116.2,,0.25,3,2,1,0,0,122.66666666666667,117.0,1.0,3
1753,0022400695,2025-02-02,2024-25,Regular Season,127,119,29,5,DET,CHI,112.9,112.24,112.79,100.65,0.4652,0.3551,1.0,0.5,115.25,,109.8,107.74,114.22,101.55,0.446,0.3425,1.0,0.3,108.4,,0.9,2,2,0,0,0,107.33333333333333,114.66666666666667,0.3333333333333333,3
1749,0022400699,2025-02-02,2024-25,Regular Season,119,132,13,27,MIL,MEM,120.8,120.37,116.57,100.45,0.5068,0.3864,1.0,0.6,126.0,,124.4,122.42,116.86,101.7,0.5005,0.3856,1.0,0.8,124.0,,1.25,10,6,4,0,0,103.33333333333333,115.33333333333333,0.0,3
1745,0022400708,2025-02-03,2024-25,Regular Season,104,99,8,17,GSW,ORL,111.5,114.27,117.78,97.5,0.4342,0.3751,1.0,0.4,111.57,,99.2,100.96,116.7,95.93,0.4068,0.2699,1.0,0.2,98.0,,1.57,3,2,1,0,0,111.0,104.0,1.0,2
1743,0022400700,2025-02-03,2024-25,Regular Season,114,124,30,28,CHA,WAS,109.0,110.39,111.75,98.5,0.4445,0.3445,1.0,0.4,104.0,,101.8,100.54,117.56,101.2,0.4049,0.3124,1.0,0.1,102.43,,2.7,2,2,0,0,0,110.25,115.5,0.25,4
1748,0022400702,2025-02-03,2024-25,Regular Season,124,118,16,9,NYK,HOU,122.1,122.84,115.2,97.98,0.4979,0.3947,1.0,0.7,124.63,,115.1,117.43,114.51,98.3,0.4622,0.3812,1.0,0.6,121.14,,0.32,2,4,-2,0,0,103.0,102.66666666666667,0.3333333333333333,3
1746,0022400704,2025-02-03,2024-25,Regular Season,114,116,14,22,MIN,SAC,116.4,120.14,111.88,97.35,0.4816,0.4177,1.0,0.7,113.6,,118.4,115.9,119.58,102.3,0.4743,0.3407,1.0,0.5,115.14,,4.95,2,2,0,0,0,115.33333333333333,117.0,0.5,6
1747,0022400705,2025-02-03,2024-25,Regular Season,125,96,24,13,OKC,MIL,122.2,120.82,107.65,101.05,0.4821,0.3611,1.0,0.7,128.6,,122.1,121.33,115.39,100.75,0.5095,0.4014,1.0,0.6,118.0,,0.3,2,3,-1,0,0,109.0,112.5,0.5,2
1744,0022400709,2025-02-03,2024-25,Regular Season,121,119,21,20,POR,PHX,110.3,113.42,107.6,97.7,0.4647,0.3496,1.0,0.7,112.0,,115.3,115.21,113.68,100.05,0.491,0.382,1.0,0.6,115.71,,2.35,2,2,0,0,0,107.57142857142857,112.42857142857143,0.2857142857142857,7
1741,0022400707,2025-02-03,2024-25,Regular Season,111,112,26,18,UTA,IND,112.2,110.61,119.06,99.71,0.4586,0.3425,1.0,0.2,112.0,,119.9,118.56,110.19,101.05,0.5072,0.378,1.0,0.8,116.25,,1.34,2,18,-16,0,0,132.0,105.0,1.0,1
1740,0022400703,2025-02-03,2024-25,Regular Season,128,109,27,23,MEM,SAS,124.9,122.79,116.28,101.75,0.5047,0.3825,1.0,0.8,124.8,,116.6,115.73,120.55,100.8,0.4684,0.3815,1.0,0.3,112.67,,0.95,4,9,-5,0,0,113.5,105.33333333333333,0.8333333333333334,6
1739,0022400701,2025-02-03,2024-25,Regular Season,130,132,29,1,DET,ATL,113.3,111.92,112.41,101.35,0.4673,0.3308,1.0,0.5,116.25,,108.6,104.12,109.95,103.52,0.4364,0.3008,1.0,0.2,112.17,,2.17,1,2,-1,1,0,118.25,119.0,0.5,4
1742,0022400706,2025-02-03,2024-25,Regular Season,125,113,7,4,DEN,NOP,121.1,121.3,119.19,100.15,0.5314,0.3749,1.0,0.6,128.0,,119.0,115.25,118.42,102.23,0.4643,0.3651,1.0,0.5,112.0,,2.08,11,7,4,0,0,115.25,114.5,0.5,4
1733,0022400712,2025-02-04,2024-25,Regular Season,118,116,19,6,PHI,DAL,115.9,118.34,122.03,97.08,0.4805,0.3975,1.0,0.4,121.67,,113.9,113.84,118.19,100.05,0.4761,0.3464,1.0,0.3,113.67,,2.97,2,2,0,0,0,111.0,117.0,0.5,2
1734,0022400716,2025-02-04,2024-25,Regular Season,112,89,21,18,POR,IND,113.5,116.09,107.35,97.13,0.4722,0.3631,1.0,0.8,116.57,,118.2,116.66,110.0,101.15,0.5025,0.3673,1.0,0.8,115.4,,4.02,1,1,0,1,1,115.33333333333333,115.33333333333333,0.6666666666666666,3
1738,0022400710,2025-02-04,2024-25,Regular Season,105,112,3,2,CLE,BOS,124.1,124.32,113.9,99.6,0.4927,0.3805,1.0,0.6,128.0,,116.6,118.02,108.67,97.01,0.467,0.3883,1.0,0.7,116.0,,2.59,2,2,0,0,0,106.3,111.3,0.3,10
1735,0022400711,2025-02-04,2024-25,Regular Season,99,97,15,9,BKN,HOU,98.7,103.78,112.86,95.0,0.419,0.3173,1.0,0.3,93.0,,114.1,115.13,115.06,99.25,0.4563,0.3651,1.0,0.5,119.71,,4.25,8,1,7,0,1,105.66666666666667,104.66666666666667,0.6666666666666666,3
1736,0022400713,2025-02-04,2024-25,Regular Season,115,121,25,16,TOR,NYK,111.4,112.24,105.75,99.35,0.4886,0.3792,1.0,0.8,109.5,,120.5,120.88,115.95,98.33,0.4904,0.3739,1.0,0.7,112.0,,1.02,2,14,-12,0,0,109.71428571428571,127.14285714285714,0.0,7
